model,mixture_type,sample,source_label,q025,q25,median,q75,q975,true_proportion,p50_hit,p95_hit,w50,w95,e50,e95,ae50,ae95,crps
Bayesian,Virtual,mel43,Forest,0.3067446956792519,0.42699907554039224,0.489813500765371,0.5578910297131927,0.7010401523735644,0.625,False,True,0.13089195417280047,0.39429545669431254,-0.06710897028680729,0.0,0.06710897028680729,0.0,0.08605385529513114
Bayesian,Virtual,mel43,Subsurface,0.032021641083162106,0.14541711966050386,0.21292556910840077,0.29172462821500583,0.4389272270648761,0.375,False,True,0.14630750855450197,0.406905585981714,-0.08327537178499417,0.0,0.08327537178499417,0.0,0.10339574766320761
Bayesian,Virtual,mel45,Cropland,0.008900092746857654,0.06496604946408349,0.1371279471418383,0.22485077771318068,0.39274668391789996,0.0,False,False,0.1598847282490972,0.3838465911710423,0.06496604946408349,0.008900092746857654,0.06496604946408349,0.008900092746857654,0.09477129577129764
Bayesian,Virtual,mel45,Decontaminated,0.006690512752261893,0.08076374986906096,0.14847122001823482,0.23929249568954342,0.4252402587331808,0.0,False,False,0.15852874582048246,0.4185497459809189,0.08076374986906096,0.006690512752261893,0.08076374986906096,0.006690512752261893,0.1027835668145801
Bayesian,Virtual,mel45,Forest,0.06478924736846108,0.19648132733463114,0.26680155393107063,0.33762562892897224,0.48070438032020874,0.375,False,True,0.1411443015943411,0.41591513295174765,-0.03737437107102776,0.0,0.03737437107102776,0.0,0.06510571096064699
Bayesian,Virtual,mel45,Subsurface,0.19206221535374526,0.3364176910646289,0.4115312090439325,0.49064282310427165,0.6249371354551546,0.625,False,False,0.15422513203964278,0.4328749201014094,-0.13435717689572835,-6.286454484538684e-05,0.13435717689572835,6.286454484538684e-05,0.15208878594224592
Bayesian,Virtual,mel47,Cropland,0.004189360220921235,0.04547489886062972,0.10164021622619221,0.16617717273500215,0.3157380238591743,0.0,False,False,0.12070227387437243,0.31154866363825306,0.04547489886062972,0.004189360220921235,0.04547489886062972,0.004189360220921235,0.06843651032135732
Bayesian,Virtual,mel47,Decontaminated,0.01077207815210911,0.09644846815241764,0.17930733628590828,0.27582127093789016,0.4821619433675201,0.0,False,False,0.17937280278547252,0.471389865215411,0.09644846815241764,0.01077207815210911,0.09644846815241764,0.01077207815210911,0.12513608910853485
Bayesian,Virtual,mel47,Forest,0.003916500802834331,0.039078907899639644,0.08419709503081016,0.1383972635350229,0.2553204487951695,0.125,True,True,0.09931835563538327,0.2514039479923352,0.0,0.0,0.0,0.0,0.02481770660374996
Bayesian,Virtual,mel47,Subsurface,0.34882966574999613,0.5148945236906568,0.595926590421183,0.674250620218329,0.8132723231516166,0.875,False,False,0.15935609652767224,0.46444265740162044,-0.20074937978167096,-0.06172767684838343,0.20074937978167096,0.06172767684838343,0.21503633680846052
Bayesian,Virtual,mel48,Cropland,0.061405021763654664,0.2366638154192174,0.33920231352114805,0.42912671025837396,0.61821282843733,0.3,True,True,0.19246289483915655,0.5568078066736754,0.0,0.0,0.0,0.0,0.037917404231694485
Bayesian,Virtual,mel48,Decontaminated,0.024116049028016662,0.14447769898716384,0.23822981144861147,0.3308674041093914,0.5480815463472034,0.3,True,True,0.18638970512222758,0.5239654973191867,0.0,0.0,0.0,0.0,0.04255789165584099
Bayesian,Virtual,mel48,Forest,0.08453873516694439,0.20443363938371303,0.2645584259532159,0.32981899791101343,0.45398270629643345,0.3,True,True,0.1253853585273004,0.36944397112948907,0.0,0.0,0.0,0.0,0.026527126765370744
Bayesian,Virtual,mel48,Subsurface,0.011345208295940556,0.08030765763544614,0.14444451297191213,0.20843048063609404,0.3340181489510685,0.1,True,True,0.1281228230006479,0.32267294065512797,0.0,0.0,0.0,0.0,0.029666435550864352
Bayesian,Virtual,mel49,Cropland,0.049699122632425374,0.19429687013966093,0.28810144327740306,0.38717721195232674,0.5659668774541547,0.3,True,True,0.1928803418126658,0.5162677548217294,0.0,0.0,0.0,0.0,0.033391696053944625
Bayesian,Virtual,mel49,Decontaminated,0.01624147123667751,0.12294898581521588,0.21070929249365508,0.30425616971480657,0.49692162386009814,0.1,False,True,0.1813071838995907,0.4806801526234206,0.022948985815215872,0.0,0.022948985815215872,0.0,0.06610656724661435
Bayesian,Virtual,mel49,Forest,0.09793170038934888,0.21021927271668292,0.271802719809563,0.3288732170093507,0.46385050254780474,0.3,True,True,0.11865394429266776,0.36591880215845585,0.0,0.0,0.0,0.0,0.024561381033119667
Bayesian,Virtual,mel49,Subsurface,0.031793440112975656,0.1456796615745986,0.21310881888101224,0.2834429511219605,0.4210990428417616,0.3,False,True,0.1377632895473619,0.38930560272878595,-0.016557048878039493,0.0,0.016557048878039493,0.0,0.05063697204887878
Bayesian,Virtual,mel5,Cropland,0.04558570288596698,0.20307149000263086,0.2928496213769982,0.397530472359648,0.5780486689028527,0.25,True,True,0.19445898235701714,0.5324629660168857,0.0,0.0,0.0,0.0,0.038654887679886646
Bayesian,Virtual,mel5,Decontaminated,0.025521819469486624,0.15407883171426923,0.2444896171075111,0.3351730282219415,0.526046028558649,0.25,True,True,0.18109419650767228,0.5005242090891624,0.0,0.0,0.0,0.0,0.031514248084194424
Bayesian,Virtual,mel5,Forest,0.05290144578553245,0.16814679851703013,0.22811579757543263,0.2886185366786548,0.4122750197022179,0.25,True,True,0.12047173816162465,0.35937357391668545,0.0,0.0,0.0,0.0,0.023233074982019125
Bayesian,Virtual,mel5,Subsurface,0.03575276447700158,0.14724163723837894,0.21606259342718032,0.2871791280714911,0.4383944841200169,0.25,True,True,0.13993749083311216,0.4026417196430153,0.0,0.0,0.0,0.0,0.02870168632783078
Bayesian,Virtual,mel50,Cropland,0.029257427485180343,0.15677572979814747,0.2403530650144022,0.3344703122646108,0.5214474132267007,0.1,False,True,0.17769458246646336,0.4921899857415204,0.05677572979814746,0.0,0.05677572979814746,0.0,0.08764910573859933
Bayesian,Virtual,mel50,Decontaminated,0.023192958782646596,0.15383768313333024,0.24594824428520765,0.34063087470032155,0.5408996977869208,0.3,True,True,0.1867931915669913,0.5177067390042742,0.0,0.0,0.0,0.0,0.0406371194946091
Bayesian,Virtual,mel50,Forest,0.07336380786813869,0.178766549048319,0.2409843153786359,0.30025200460497237,0.42883387437066794,0.3,True,True,0.12148545555665335,0.35547006650252927,0.0,0.0,0.0,0.0,0.03614068756743673
Bayesian,Virtual,mel50,Subsurface,0.04930632096361372,0.17884105405154363,0.2513677163102598,0.32932214706692325,0.4822286340592355,0.3,True,True,0.15048109301537962,0.4329223130956218,0.0,0.0,0.0,0.0,0.03333064425999863
Bayesian,Virtual,mel51,Cropland,0.0375533840257565,0.2003754993166476,0.2993793093020316,0.39667829478010375,0.5678376887989138,0.3,True,True,0.19630279546345614,0.5302843047731574,0.0,0.0,0.0,0.0,0.033126956667274804
Bayesian,Virtual,mel51,Decontaminated,0.042744180283209296,0.1849066735523452,0.29150354829647995,0.3940876296247583,0.5840090928974901,0.3,True,True,0.2091809560724131,0.5412649126142809,0.0,0.0,0.0,0.0,0.03550704565211084
Bayesian,Virtual,mel51,Forest,0.013246364262254775,0.08118314381787989,0.13713710782039495,0.1904196901467498,0.31763168976078404,0.1,True,True,0.10923654632886992,0.30438532549852926,0.0,0.0,0.0,0.0,0.02521365455469704
Bayesian,Virtual,mel51,Subsurface,0.05485179640297166,0.18001877667931368,0.2587813292437955,0.3453177144047608,0.495667578818501,0.3,True,True,0.1652989377254471,0.4408157824155293,0.0,0.0,0.0,0.0,0.033292780307936115
Bayesian,Virtual,mel52,Cropland,0.02689139428273828,0.1696870615670002,0.25469539711433653,0.35215021611574143,0.5231363156255674,0.2,True,True,0.18246315454874124,0.4962449213428291,0.0,0.0,0.0,0.0,0.040965546339618644
Bayesian,Virtual,mel52,Decontaminated,0.02117602985372333,0.1465241355747524,0.2413535780228102,0.3359008850843804,0.5256128868237564,0.2,True,True,0.18937674950962796,0.504436856970033,0.0,0.0,0.0,0.0,0.037068296802893766
Bayesian,Virtual,mel52,Forest,0.026861807494109647,0.11959339078352597,0.18044965370923288,0.243004167075683,0.3639188999773417,0.2,True,True,0.12341077629215703,0.33705709248323207,0.0,0.0,0.0,0.0,0.02313297479435917
Bayesian,Virtual,mel52,Subsurface,0.09164164711587355,0.22647476537225744,0.3075809133949937,0.38464553209249963,0.5254299564359514,0.4,False,True,0.1581707667202422,0.43378830932007784,-0.015354467907500391,0.0,0.015354467907500391,0.0,0.05510982764166365
Bayesian,Virtual,mel53,Cropland,0.03945825366279563,0.20264751415528784,0.29538975612268714,0.39459176294908327,0.581118491776416,0.2,False,True,0.19194424879379543,0.5416602381136203,0.002647514155287828,0.0,0.002647514155287828,0.0,0.05817085723671045
Bayesian,Virtual,mel53,Decontaminated,0.041856834116345165,0.1949115199726044,0.2946057555110973,0.39341252459873555,0.5870290230831462,0.4,False,True,0.19850100462613116,0.5451721889668011,-0.006587475401264475,0.0,0.006587475401264475,0.0,0.06371606812585681
Bayesian,Virtual,mel53,Forest,0.02524439074285318,0.12324498694990027,0.18185052323339146,0.2406834021467436,0.362172040806322,0.2,True,True,0.11743841519684334,0.3369276500634688,0.0,0.0,0.0,0.0,0.022151267424888745
Bayesian,Virtual,mel53,Subsurface,0.026466841908121055,0.13766419387487688,0.2101686274618127,0.29164192381399834,0.4397186958356624,0.2,True,True,0.15397772993912145,0.4132518539275414,0.0,0.0,0.0,0.0,0.02673377480569039
Bayesian,Virtual,mel54,Cropland,0.066531926659944,0.2573963592411222,0.3557428609119054,0.44826948575108994,0.6294275337844457,0.4,True,True,0.19087312650996774,0.5628956071245017,0.0,0.0,0.0,0.0,0.03886817334221428
Bayesian,Virtual,mel54,Decontaminated,0.02356360845883016,0.15109998933589955,0.24077086683702725,0.33607590850265795,0.5396787142440951,0.2,True,True,0.1849759191667584,0.5161151057852649,0.0,0.0,0.0,0.0,0.037382572002628386
Bayesian,Virtual,mel54,Forest,0.035040659966524446,0.15206314091152026,0.2045737349320033,0.2669380931647295,0.3839300556318547,0.2,True,True,0.11487495225320923,0.3488893956653303,0.0,0.0,0.0,0.0,0.019991778475859957
Bayesian,Virtual,mel54,Subsurface,0.02034580623394347,0.11603998200811039,0.18121886901427248,0.2509576273427717,0.3927573309577034,0.2,True,True,0.13491764533466133,0.37241152472375993,0.0,0.0,0.0,0.0,0.024213777672739953
Bayesian,Virtual,mel55,Cropland,0.03454402418471277,0.17710420295571228,0.2689226572639638,0.3687067243790717,0.5510502481010906,0.2,True,True,0.19160252142335943,0.5165062239163778,0.0,0.0,0.0,0.0,0.046741002393901554
Bayesian,Virtual,mel55,Decontaminated,0.020510050346498325,0.11927548979635316,0.20190033897488066,0.2944357494204846,0.4769925876926111,0.2,True,True,0.17516025962413145,0.45648253734611277,0.0,0.0,0.0,0.0,0.030093955722511584
Bayesian,Virtual,mel55,Forest,0.15599987061842568,0.27299979971907024,0.3318745188609046,0.3908971393975249,0.5291906006215618,0.4,False,True,0.11789733967845467,0.3731907300031361,-0.009102860602475116,0.0,0.009102860602475116,0.0,0.041092850779080856
Bayesian,Virtual,mel55,Subsurface,0.0156273693390698,0.1040036831527014,0.17467809523104152,0.24075160319940409,0.38144999702429827,0.2,True,True,0.13674792004670266,0.3658226276852285,0.0,0.0,0.0,0.0,0.025786506086024348
Bayesian,Virtual,mel56,Cropland,0.015225542649687257,0.1211225900369262,0.20127048636477304,0.28881257991318315,0.47740455669072207,0.15,True,True,0.16768998987625694,0.4621790140410348,0.0,0.0,0.0,0.0,0.03743322062017969
Bayesian,Virtual,mel56,Decontaminated,0.022743220246756898,0.13721281471445404,0.23665345125192924,0.33798488991035486,0.5279189833109416,0.15,True,True,0.20077207519590082,0.5051757630641847,0.0,0.0,0.0,0.0,0.053044436413149
Bayesian,Virtual,mel56,Forest,0.008657402897653363,0.07992657272846561,0.1332404871733085,0.19493361648746674,0.3199113588336348,0.15,True,True,0.11500704375900113,0.31125395593598143,0.0,0.0,0.0,0.0,0.021109928249119128
Bayesian,Virtual,mel56,Subsurface,0.1692750008370766,0.3248233219568011,0.4026266048182957,0.48388981792909097,0.6293335622183235,0.55,False,True,0.1590664959722899,0.4600585613812469,-0.06611018207090907,0.0,0.06611018207090907,0.0,0.09256722348353673
Bayesian,Virtual,mel57,Cropland,0.038539846220315546,0.1929749484052263,0.29568607172431627,0.40074071764938224,0.5924774899074294,0.15,False,True,0.20776576924415593,0.5539376436871138,0.04297494840522631,0.0,0.04297494840522631,0.0,0.08690104583753423
Bayesian,Virtual,mel57,Decontaminated,0.05414198184914465,0.22997719343237094,0.3325037295805333,0.44316298614699434,0.6393474887185145,0.55,False,True,0.2131857927146234,0.5852055068693699,-0.1068370138530057,0.0,0.1068370138530057,0.0,0.13860668764038866
Bayesian,Virtual,mel57,Forest,0.012428684950110529,0.08662411973174991,0.14406454123534615,0.2028932060556025,0.32894373397626575,0.15,True,True,0.11626908632385258,0.31651504902615524,0.0,0.0,0.0,0.0,0.020431295901107482
Bayesian,Virtual,mel57,Subsurface,0.021006916535587773,0.1322689357670107,0.20921501204522935,0.29057381425292667,0.4504040055795978,0.15,True,True,0.15830487848591596,0.42939708904401,0.0,0.0,0.0,0.0,0.03848152948121804
Bayesian,Virtual,mel58,Cropland,0.10178869759863489,0.3051283147574956,0.4078002628836792,0.5086405951204311,0.6799036167599442,0.55,False,True,0.20351228036293556,0.5781149191613093,-0.041359404879568906,0.0,0.041359404879568906,0.0,0.08597442608923121
Bayesian,Virtual,mel58,Decontaminated,0.02629127848800716,0.14552617062003362,0.238839646095343,0.3402024112112845,0.5499471355601417,0.15,True,True,0.19467624059125085,0.5236558570721346,0.0,0.0,0.0,0.0,0.05459154648887493
Bayesian,Virtual,mel58,Forest,0.03093594924937089,0.12705987393456214,0.18946553347261025,0.24694934734759605,0.35890757020594,0.15,True,True,0.11988947341303391,0.3279716209565691,0.0,0.0,0.0,0.0,0.027089531847510263
Bayesian,Virtual,mel58,Subsurface,0.01244852643110138,0.08608918019727801,0.14764029281004787,0.2120631417979963,0.3535884682159803,0.15,True,True,0.12597396160071828,0.3411399417848789,0.0,0.0,0.0,0.0,0.0212650529189108
Bayesian,Virtual,mel59,Cropland,0.019567891358271076,0.13681016707172863,0.22429211158902979,0.313311232391994,0.49411539845073993,0.15,True,True,0.17650106532026535,0.47454750709246885,0.0,0.0,0.0,0.0,0.04729086831198559
Bayesian,Virtual,mel59,Decontaminated,0.009505383019279121,0.08954870967418466,0.15344174683745238,0.246278764685129,0.4264261767966132,0.15,True,True,0.15673005501094434,0.4169207937773341,0.0,0.0,0.0,0.0,0.02727702692486486
Bayesian,Virtual,mel59,Forest,0.2684286030280578,0.3878310869569529,0.45238015395960385,0.5142584124917334,0.6377833609819191,0.55,False,True,0.12642732553478053,0.3693547579538613,-0.035741587508266615,0.0,0.035741587508266615,0.0,0.06002985044170714
Bayesian,Virtual,mel59,Subsurface,0.010418469136453817,0.07487862687338341,0.13229859550031842,0.1973445555091874,0.33289036436607583,0.15,True,True,0.12246592863580398,0.322471895229622,0.0,0.0,0.0,0.0,0.022443832041925252
Bayesian,Virtual,mel6,Cropland,0.003091147397530785,0.035402764342378365,0.07961117101533392,0.13686517299516918,0.2641621383169964,0.0,False,False,0.10146240865279081,0.2610709909194656,0.035402764342378365,0.003091147397530785,0.035402764342378365,0.003091147397530785,0.05377379010085844
Bayesian,Virtual,mel6,Decontaminated,0.013478833691590414,0.10947424847931793,0.20648750734247912,0.3301036249738484,0.5606817957222328,0.125,True,True,0.22062937649453046,0.5472029620306423,0.0,0.0,0.0,0.0,0.05475301707054464
Bayesian,Virtual,mel6,Forest,0.002465456094721172,0.02455647705547006,0.0514088289584225,0.09042301696117186,0.1945957690649407,0.0,False,False,0.0658665399057018,0.1921303129702195,0.02455647705547006,0.002465456094721172,0.02455647705547006,0.002465456094721172,0.036124715468746196
Bayesian,Virtual,mel6,Subsurface,0.31457342863291904,0.5267076274753615,0.6245084262955309,0.7188387904036707,0.8476760779473745,0.875,False,False,0.19213116292830923,0.5331026493144555,-0.1561612095963293,-0.02732392205262546,0.1561612095963293,0.02732392205262546,0.18410218957980937
Bayesian,Virtual,mel60,Cropland,0.006400634006616518,0.07777261337122753,0.14132948504147214,0.22082623231822177,0.384989709395583,0.1,True,True,0.14305361894699425,0.3785890753889665,0.0,0.0,0.0,0.0,0.03169474544357442
Bayesian,Virtual,mel60,Decontaminated,0.018359216254672718,0.13233366777513733,0.2301860610818585,0.33319081822949353,0.53719155848236,0.1,False,True,0.2008571504543562,0.5188323422276873,0.032333667775137326,0.0,0.032333667775137326,0.0,0.07792999108126443
Bayesian,Virtual,mel60,Forest,0.005193151265346427,0.05031907130480727,0.09597214312057756,0.15233098358663624,0.2729772503889141,0.1,True,True,0.10201191228182897,0.2677840991235677,0.0,0.0,0.0,0.0,0.017599635283384076
Bayesian,Virtual,mel60,Subsurface,0.23727240420747664,0.41487962335141393,0.5029531090947524,0.5767497640868788,0.7316721881154526,0.7,False,True,0.1618701407354649,0.494399783907976,-0.12325023591312112,0.0,0.12325023591312112,0.0,0.13878985928381785
Bayesian,Virtual,mel61,Cropland,0.032113266064414385,0.18164605411783755,0.28131689042295216,0.3877036576454905,0.583823223064323,0.1,False,True,0.20605760352765293,0.5517099569999087,0.08164605411783754,0.0,0.08164605411783754,0.0,0.1145816608594
Bayesian,Virtual,mel61,Decontaminated,0.0720919474451472,0.2701973873060033,0.3851046735255056,0.499971179648087,0.6797436973545425,0.7,False,False,0.22977379234208373,0.6076517499093953,-0.20002882035191294,-0.020256302645457414,0.20002882035191294,0.020256302645457414,0.22661066288931453
Bayesian,Virtual,mel61,Forest,0.007996447431032845,0.05972013327778525,0.11260873047319818,0.16635746622118266,0.2794275959952532,0.1,True,True,0.10663733294339742,0.27143114856422035,0.0,0.0,0.0,0.0,0.01908253923350508
Bayesian,Virtual,mel61,Subsurface,0.014417994727241295,0.11646252114647576,0.20017707559177067,0.2881417471300135,0.4676956942605763,0.1,False,True,0.17167922598353774,0.45327769953333497,0.016462521146475756,0.0,0.016462521146475756,0.0,0.05980988588535825
Bayesian,Virtual,mel62,Cropland,0.1425992314566052,0.36225094224579973,0.4711418485182175,0.565663021344241,0.7396353901238666,0.7,False,True,0.20341207909844122,0.5970361586672615,-0.134336978655759,0.0,0.134336978655759,0.0,0.1586689215961629
Bayesian,Virtual,mel62,Decontaminated,0.023410173512412077,0.14307557261750972,0.2316350741810799,0.3301441714994221,0.5574122754759906,0.1,False,True,0.18706859888191238,0.5340021019635786,0.043075572617509716,0.0,0.043075572617509716,0.0,0.08080462419077634
Bayesian,Virtual,mel62,Forest,0.01736180639473664,0.10694898374107092,0.16200306395348285,0.22006186622265328,0.3409423868080542,0.1,False,True,0.11311288248158236,0.3235805804133176,0.006948983741070919,0.0,0.006948983741070919,0.0,0.037727027096653855
Bayesian,Virtual,mel62,Subsurface,0.00748585134548889,0.06481327238487848,0.1176144504398029,0.1794330282045939,0.30106337427329427,0.1,True,True,0.11461975581971541,0.29357752292780537,0.0,0.0,0.0,0.0,0.02124242715760572
Bayesian,Virtual,mel63,Cropland,0.01185643839147329,0.0949100648361049,0.17335516771723153,0.2613004870675039,0.4120672674175394,0.1,True,True,0.16639042223139902,0.40021082902606614,0.0,0.0,0.0,0.0,0.04565242611793191
Bayesian,Virtual,mel63,Decontaminated,0.008770697548074032,0.06722034162422241,0.12084788096340614,0.20177931684065922,0.3632707411570227,0.1,True,True,0.1345589752164368,0.35450004360894866,0.0,0.0,0.0,0.0,0.02498591610461076
Bayesian,Virtual,mel63,Forest,0.39516522582498337,0.4985699826303887,0.5536081546134858,0.615990115715482,0.7460241274314449,0.7,False,True,0.1174201330850933,0.3508589016064615,-0.08400988428451794,0.0,0.08400988428451794,0.0,0.09687521493000956
Bayesian,Virtual,mel63,Subsurface,0.005301262919759778,0.05053100267291528,0.10521194116685281,0.16911646547799758,0.29759926245833646,0.1,True,True,0.11858546280508231,0.29229799953857666,0.0,0.0,0.0,0.0,0.019908695653185128
Bayesian,Virtual,mel64,Cropland,0.004681924494319765,0.04737748847202105,0.09947600588171555,0.16186296075611467,0.31953758699197243,0.05,True,True,0.11448547228409361,0.3148556624976527,0.0,0.0,0.0,0.0,0.030990647018928834
Bayesian,Virtual,mel64,Decontaminated,0.011812870605310772,0.10771177228762195,0.20116098053649362,0.3145585013744508,0.5183708416568135,0.05,False,True,0.20684672908682883,0.5065579710515027,0.05771177228762195,0.0,0.05771177228762195,0.0,0.09613938548015162
Bayesian,Virtual,mel64,Forest,0.003284040556228597,0.03222325538227639,0.06798415092925178,0.11731877224204415,0.2279514003156215,0.05,True,True,0.08509551685976777,0.2246673597593929,0.0,0.0,0.0,0.0,0.01683064992393527
Bayesian,Virtual,mel64,Subsurface,0.3074631278835979,0.5009632244456959,0.5944152125535703,0.676763667522723,0.8179723533991946,0.85,False,False,0.17580044307702714,0.5105092255155967,-0.173236332477277,-0.03202764660080537,0.173236332477277,0.03202764660080537,0.19105381733529303
Bayesian,Virtual,mel65,Cropland,0.02519621142746751,0.15870143776841283,0.2453471954545751,0.35198489641024344,0.5529856438765592,0.05,False,True,0.1932834586418306,0.5277894324490917,0.10870143776841283,0.0,0.10870143776841283,0.0,0.13422605816188482
Bayesian,Virtual,mel65,Decontaminated,0.08956224005550194,0.3352199529738642,0.45103927754798956,0.5637112389677108,0.7360927215570898,0.85,False,False,0.2284912859938466,0.6465304815015879,-0.2862887610322892,-0.11390727844291015,0.2862887610322892,0.11390727844291015,0.3135406981219887
Bayesian,Virtual,mel65,Forest,0.006555072581716917,0.04707754621947938,0.09063677177587375,0.13937530046168503,0.2458084382575585,0.05,True,True,0.09229775424220565,0.23925336567584157,0.0,0.0,0.0,0.0,0.02502816473309684
Bayesian,Virtual,mel65,Subsurface,0.013751977050450746,0.0986806126873363,0.186025593454824,0.28487366087115756,0.47733122111409626,0.05,False,True,0.18619304818382126,0.46357924406364553,0.0486806126873363,0.0,0.0486806126873363,0.0,0.08396265154316655
Bayesian,Virtual,mel66,Cropland,0.15960565037098234,0.4234276552241115,0.5307038483210168,0.624482899906047,0.7824018172710444,0.85,False,False,0.20105524468193547,0.6227961669000621,-0.22551710009395298,-0.06759818272895557,0.22551710009395298,0.06759818272895557,0.24735379373267832
Bayesian,Virtual,mel66,Decontaminated,0.021718713078617103,0.12283799002659547,0.2115280723357702,0.32333068779393237,0.5630850984733672,0.05,False,True,0.2004926977673369,0.5413663853947501,0.07283799002659547,0.0,0.07283799002659547,0.0,0.10624868187365476
Bayesian,Virtual,mel66,Forest,0.01099874850056342,0.08481350559246448,0.13692706396178275,0.19897024209118427,0.32258112938358935,0.05,False,True,0.1141567364987198,0.3115823808830259,0.034813505592464475,0.0,0.034813505592464475,0.0,0.05472371607260747
Bayesian,Virtual,mel66,Subsurface,0.004726478472979806,0.04612972272835071,0.092419769750846,0.15125538690571572,0.2736123792216696,0.05,True,True,0.105125664177365,0.2688859007486898,0.0,0.0,0.0,0.0,0.02804880111445257
Bayesian,Virtual,mel67,Cropland,0.006270592006794222,0.06292870318517774,0.13475723174256415,0.20537533013066822,0.34261631743777066,0.05,False,True,0.14244662694549048,0.33634572543097646,0.012928703185177734,0.0,0.012928703185177734,0.0,0.04871375731522775
Bayesian,Virtual,mel67,Decontaminated,0.004580316748630046,0.042161111924609834,0.09320453845448001,0.16152264218445522,0.3201055845875962,0.05,True,True,0.11936153025984539,0.3155252678389662,0.0,0.0,0.0,0.0,0.02926171115561422
Bayesian,Virtual,mel67,Forest,0.4894591034817348,0.5916120859981249,0.6503779473374247,0.7081027167154414,0.8271424202542632,0.85,False,False,0.11649063071731658,0.3376833167725284,-0.14189728328455853,-0.022857579745736767,0.14189728328455853,0.022857579745736767,0.15036731658875782
Bayesian,Virtual,mel67,Subsurface,0.003326013889819486,0.03625895293718688,0.08005213983062484,0.13736162602276503,0.26433806047606445,0.05,True,True,0.10110267308557815,0.26101204658624494,0.0,0.0,0.0,0.0,0.02221063811098417
Bayesian,Virtual,mel68,Cropland,0.005996942503533221,0.0636203905416439,0.12145642990391088,0.19898415425415983,0.3471678943120521,0.1,True,True,0.13536376371251593,0.34117095180851886,0.0,0.0,0.0,0.0,0.02494093902155433
Bayesian,Virtual,mel68,Decontaminated,0.019314015247837036,0.15758633400779795,0.26055770739742345,0.3737202756750704,0.5825522975726644,0.2,True,True,0.21613394166727243,0.5632382823248273,0.0,0.0,0.0,0.0,0.04621844661284977
Bayesian,Virtual,mel68,Forest,0.0025958040450954284,0.03054381019881184,0.06258361371606987,0.1080793762771062,0.2126197733984781,0.0,False,False,0.07753556607829437,0.21002396935338266,0.03054381019881184,0.0025958040450954284,0.03054381019881184,0.0025958040450954284,0.044569992688686305
Bayesian,Virtual,mel68,Subsurface,0.2312560100256843,0.41998796086730494,0.5222453269738503,0.6120486962547808,0.7735569543300609,0.7,False,True,0.1920607353874758,0.5423009443043766,-0.0879513037452192,0.0,0.0879513037452192,0.0,0.11467185952327881
Bayesian,Virtual,mel69,Cropland,0.03183213356775192,0.19094563393813585,0.28641746233818444,0.39046870773594017,0.5823245410035722,0.2,True,True,0.19952307379780432,0.5504924074358203,0.0,0.0,0.0,0.0,0.05353436589883705
Bayesian,Virtual,mel69,Decontaminated,0.09172618665112237,0.29775679399877186,0.41531332675268917,0.524587704458807,0.7064464734481416,0.7,False,True,0.22683091046003512,0.6147202867970192,-0.17541229554119298,0.0,0.17541229554119298,0.0,0.20096057042813747
Bayesian,Virtual,mel69,Forest,0.003839211232406537,0.03525490945071322,0.07315891435098718,0.12531147146565608,0.23305889502234364,0.0,False,False,0.09005656201494286,0.2292196837899371,0.03525490945071322,0.003839211232406537,0.03525490945071322,0.003839211232406537,0.05057287803076808
Bayesian,Virtual,mel69,Subsurface,0.014820788812398332,0.11213124320139976,0.2004043745329496,0.2913424183548398,0.4701361540732861,0.1,False,True,0.17921117515344004,0.4553153652608878,0.012131243201399758,0.0,0.012131243201399758,0.0,0.05949925156879718
Bayesian,Virtual,mel70,Cropland,0.1304943405095,0.3534325236478281,0.4523359046422003,0.5437953302937241,0.7167151544080973,0.7,False,True,0.19036280664589594,0.5862208138985973,-0.1562046697062759,0.0,0.1562046697062759,0.0,0.17529159824395021
Bayesian,Virtual,mel70,Decontaminated,0.020646504726944948,0.15516847794860084,0.24671472210608542,0.35510037068145184,0.5844829888642458,0.1,False,True,0.199931892732851,0.5638364841373008,0.05516847794860083,0.0,0.05516847794860083,0.0,0.09051481531981957
Bayesian,Virtual,mel70,Forest,0.0077393750049500176,0.0592571688292803,0.10930836153511864,0.16093837388492033,0.2714267488078364,0.0,False,False,0.10168120505564002,0.26368737380288637,0.0592571688292803,0.0077393750049500176,0.0592571688292803,0.0077393750049500176,0.07555376739465194
Bayesian,Virtual,mel70,Subsurface,0.016898894163813714,0.0987494422884792,0.17251186204024763,0.24315410687574754,0.3859497612172212,0.2,True,True,0.14440466458726833,0.36905086705340745,0.0,0.0,0.0,0.0,0.027666033387000487
Bayesian,Virtual,mel71,Cropland,0.04628813690306624,0.2206700867163323,0.3340514843110013,0.4445515019157179,0.656168396675922,0.2,False,True,0.22388141519938562,0.6098802597728558,0.020670086716332275,0.0,0.020670086716332275,0.0,0.07934791235801955
Bayesian,Virtual,mel71,Decontaminated,0.07126039907014219,0.2646616720845163,0.3800168622037166,0.48619368075244906,0.6949111190717636,0.7,False,False,0.22153200866793277,0.6236507200016215,-0.2138063192475509,-0.005088880928236339,0.2138063192475509,0.005088880928236339,0.2334639835517235
Bayesian,Virtual,mel71,Forest,0.00876059270987035,0.06279565191853807,0.11669369659354281,0.1726239477577977,0.2849284785526368,0.1,True,True,0.10982829583925964,0.27616788584276647,0.0,0.0,0.0,0.0,0.019876931089732208
