sample,tracer,observed,predicted,residual
mel34,K,0.6198494035052285,0.6356670800172478,-0.015817676512019263
mel34,Ti,0.8359883014781002,0.872295612622836,-0.03630731114473573
mel34,y,0.9687855082205898,0.9650545288174551,0.0037309794031347154
mel34,C_star,0.5450311213988811,0.5577773942572496,-0.01274627285836849
mel36,L,0.6838145772864838,0.6721398627701837,0.011674714516300089
mel36,h,0.9888056127709303,0.9531656075335054,0.03564000523742483
mel36,Si,0.8199474371202605,0.8747784904345935,-0.05483105331433302
mel36,Zn,0.9897816462930505,0.993201035326537,-0.0034193890334864863
mel36,Mn,0.972932261826214,0.9690328297513201,0.0038994320748938494
mel36,K,0.7574025075075933,0.7405608323664004,0.016841675141192947
mel36,Ti,0.9328526704087404,0.9184001347759436,0.014452535632796804
mel36,y,0.9697164287406091,0.967755869474862,0.0019605592657471194
mel36,C_star,0.5757403803835945,0.5921975313656063,-0.016457150982011726
mel38,L,0.7611159457840723,0.7497699512526204,0.011345994531451908
mel38,h,1.0053271622700088,0.9634352547262754,0.0418919075437334
mel38,Si,0.8584920087087528,0.8992066392246,-0.04071463051584723
mel38,Zn,0.9411848570733277,0.9774486067012538,-0.03626374962792611
mel38,Mn,0.9506041863460373,0.9597710099704235,-0.009166823624386256
mel38,K,0.7965925686876529,0.8025227440626453,-0.005930175374992408
mel38,Ti,0.8920760303700543,0.9254854837252446,-0.0334094533551903
mel38,y,0.9757760832709742,0.974010570695776,0.0017655125751981915
mel38,C_star,0.6429360988580417,0.6707577552728167,-0.027821656414774965
mel40,L,0.8608447868195853,0.8666733214945911,-0.00582853467500577
mel40,h,1.0115105960748665,0.9944357493069905,0.017074846767875962
mel40,Si,0.9981563301128275,0.9649969419211224,0.03315938819170505
mel40,Zn,0.9408161409183982,0.9774977559597684,-0.03668161504137024
mel40,Mn,0.9989216891585062,0.9754747532537018,0.0234469359048044
mel40,K,0.9689475128476844,0.9631614786240381,0.005786034223646319
mel40,Ti,1.0394663817829783,0.9879226317569422,0.05154375002603617
mel40,y,0.9860466114140158,0.9806707810241172,0.005375830389898639
mel40,C_star,0.7601621654801833,0.7548327992039106,0.0053293662762727845
mel41,L,0.6142771559975589,0.6119976694141015,0.0022794865834574463
mel41,h,0.959324027351553,0.932057849938929,0.027266177412623938
mel41,Si,0.8491795587231948,0.8302085355299819,0.018971023193212977
mel41,Zn,0.9845458768930501,0.9867452070801133,-0.0021993301870631976
mel41,Mn,0.9928125796075044,0.9609228585338397,0.03188972107366461
mel41,K,0.6413429433800886,0.6366647952896095,0.004678148090479062
mel41,Ti,0.8746965907290027,0.871804991928042,0.002891598800960793
mel41,y,0.9733882558315073,0.9652219080690608,0.008166347762446513
mel41,C_star,0.5764491601505732,0.5598955196190666,0.016553640531506653
mel43,L,0.7142589649920852,0.7059714643686774,0.008287500623407773
mel43,h,0.976298713478258,0.9496314767163817,0.026667236761876323
mel43,Si,0.8682941449755381,0.8814741555714218,-0.013180010595883696
mel43,Zn,0.9317457235071296,0.9593243944276952,-0.02757867092056565
mel43,Mn,0.8377090760070696,0.8507445722590372,-0.013035496251967649
mel43,K,0.704277554712782,0.7216972227997324,-0.01741966808695039
mel43,Ti,0.8804822727554604,0.8673956133277196,0.013086659427740788
mel43,y,0.975388069484405,0.9721431408546185,0.0032449286297865365
mel43,C_star,0.6357251108771017,0.6482759786558296,-0.012550867778727937
mel45,L,0.8163562497699486,0.8256245588034589,-0.00926830903351028
mel45,h,0.9848782050892664,0.9603342904850122,0.024543914604254202
mel45,Si,0.904546816555041,0.9199907529665127,-0.015443936411471682
mel45,Zn,0.9097702406733248,0.9132078238187504,-0.003437583145425638
mel45,Mn,0.7166067780894831,0.7328340288321635,-0.016227250742680388
mel45,K,0.7706108862490932,0.7844075985138601,-0.013796712264766864
