sample,tracer,observed,predicted,residual
mel63,Si,0.9878318019988414,0.9874455010861241,0.0003863009127172967
mel63,Zn,0.9975211125267974,0.9982127579253893,-0.0006916453985919002
mel63,Mn,0.9976587855950081,0.9895103749797004,0.008148410615307689
mel63,K,0.967471385773249,0.9617933027466252,0.005678083026623759
mel63,Ti,0.9885027431846785,0.9879750680441651,0.0005276751405133284
mel63,y,-0.9949324032026896,-0.9941552319747088,-0.0007771712279808218
mel63,C_star,0.8144272324831872,0.8202728206882679,-0.005845588205080743
mel64,L,0.983258826357362,0.9921048169120512,-0.008845990554689265
mel64,h,0.9949175411919297,0.9943787731394493,0.0005387680524803207
mel64,Si,1.0023309674483583,0.9969567861144634,0.00537418133389489
mel64,Zn,0.9625563439443933,0.9724864982627873,-0.009930154318394058
mel64,Mn,0.9358288273793113,0.9395026055885268,-0.00367377820921555
mel64,K,0.990207275192429,0.9857440937871402,0.004463181405288785
mel64,Ti,0.9812895087222235,0.9669298062874189,0.014359702434804666
mel64,y,-0.9614240547632231,-0.9659075887046512,0.004483533941428086
mel64,C_star,0.9805436506339448,0.9764961310273097,0.004047519606635075
mel65,L,0.964831880818396,0.9720222979157056,-0.007190417097309609
mel65,h,1.0025301668831237,0.9995587058628129,0.0029714610203107616
mel65,Si,0.9999070091921101,0.9977347731284945,0.002172236063615607
mel65,Zn,0.9914628358242654,0.9932172377039721,-0.0017544018797066574
mel65,Mn,1.0051650604958486,0.99969976449591,0.005465295999938613
mel65,K,1.0020169181432115,0.9988890783509151,0.0031278397922963608
mel65,Ti,1.0028121325276196,0.999650653824432,0.0031614787031876146
mel65,y,-0.9738984901845762,-0.9778738269399433,0.003975336755367098
mel65,C_star,0.9205459451964293,0.9179651584834195,0.002580786713009764
mel66,L,0.9179274824238984,0.9238443679616601,-0.005916885537761707
mel66,h,1.0002944282064548,0.9984305638659994,0.001863864340455379
mel66,Si,1.0013785856445574,0.9982265526370835,0.003152033007473909
mel66,Zn,0.9919995854324297,0.9988280184644939,-0.006828433032064152
mel66,Mn,0.9645828752485291,0.9625497311429859,0.0020331441055432276
mel66,K,0.995024370297703,0.9884699715805716,0.006554398717131371
mel66,Ti,0.997149072110514,0.9942265038418769,0.002922568268637016
mel66,y,-0.9912606597529843,-0.9931251628607347,0.001864503107750437
mel66,C_star,0.8370297398004061,0.8363182581709803,0.0007114816294258031
mel67,L,0.8740573935605191,0.8779380404774572,-0.003880646916938013
mel67,h,0.9907235415728446,0.9855331789768789,0.005190362595965725
mel67,Si,0.985572240890163,0.9859425363316041,-0.00037029544144107085
mel67,Zn,1.0146717779035481,0.9989104521443154,0.015761325759232725
mel67,Mn,0.9987675386097536,0.9882279368913152,0.010539601718438485
mel67,K,0.9593471319011089,0.9564413948927364,0.0029057370083724887
mel67,Ti,0.9898240579070944,0.9863023354348773,0.003521722472217048
mel67,y,-0.9943620351158023,-0.9964457659932723,0.002083730877469936
mel67,C_star,0.806981575489569,0.806475090238103,0.0005064852514659046
mel68,L,0.9828746150030423,0.9900840202333885,-0.007209405230346189
mel68,h,0.9964592704890628,0.9952141755404337,0.0012450949486291218
mel68,Si,1.0019507752541248,0.9970971004892489,0.004853674764875859
mel68,Zn,0.9703294229876106,0.9755084459027823,-0.005179022915171694
mel68,Mn,0.9473642837390011,0.9491952074765778,-0.0018309237375767617
mel68,K,0.9908005138764182,0.988001372754355,0.0027991411220632534
mel68,Ti,0.9823476675269801,0.971983530596236,0.010364136930744117
mel68,y,-0.9629217310305604,-0.9674221937370217,0.004500462706461206
mel68,C_star,0.9737603701901952,0.969252953387687,0.004507416802508213
mel69,L,0.9620989330911085,0.9687325594160167,-0.0066336263249081595
mel69,h,1.002694071142084,0.9989057703517976,0.0037883007902863586
mel69,Si,1.0001046903603623,0.9978310869067444,0.002273603453617934
mel69,Zn,0.9804868853246993,0.9913774429158053,-0.01089055759110602
mel69,Mn,0.9874629448082846,0.9871482749748035,0.0003146698334810516
mel69,K,1.0009457897330918,0.9962431973275547,0.004702592405537054
mel69,Ti,0.9986329218586538,0.994976164674292,0.0036567571843618696
mel69,y,-0.974537543372993,-0.9783380477533716,0.0038005043803786
mel69,C_star,0.9163528589945289,0.9149216051398984,0.0014312538546304987
mel70,L,0.9332482341883387,0.9359153139686193,-0.002667079780280579
mel70,h,0.9999249468991798,0.9964166793222974,0.0035082675768823846
mel70,Si,0.993733452818111,0.9972754969902972,-0.003542044172186176
mel70,Zn,0.9912888787319684,0.9916573728559839,-0.00036849412401551707
mel70,Mn,0.9511976086497028,0.9523956860417757,-0.0011980773920728938
mel70,K,0.9852222152207729,0.9847185871993784,0.0005036280213944755
mel70,Ti,0.9882949082368235,0.9849942643962392,0.003300643840584372
mel70,y,-0.9851366686654658,-0.9870512092497503,0.0019145405842845298
mel70,C_star,0.8679443298839182,0.8665616896292532,0.0013826402546650574
mel71,L,0.9479824830936249,0.9496574538538358,-0.0016749707602109476
mel71,h,1.0026103152070305,0.9971416280024046,0.005468687204625899
mel71,Si,0.9946725148389307,0.9959207161444987,-0.0012482013055680197
mel71,Zn,0.9882283985343241,0.9949788333848344,-0.006750434850510301
mel71,Mn,0.9950711139391365,0.9922357203993439,0.0028353935397925634
mel71,K,0.9947646423696862,0.9905129259220725,0.004251716447613685
mel71,Ti,0.997196928992859,0.9966913502319059,0.0005055787609531404
mel71,y,-0.9815099875013522,-0.9831581449329754,0.001648157431623165
mel71,C_star,0.8860105611434772,0.8877434756522432,-0.0017329145087660036
mel72,L,0.9118933263088024,0.910004676040806,0.001888650267996339
mel72,h,0.9998018561877166,0.9947636126757247,0.005038243511991891
mel72,Si,0.9898292507649026,0.994761930277009,-0.004932679512106408
mel72,Zn,0.9931159116057142,0.9989514063312207,-0.005835494725506485
mel72,Mn,0.972085820667807,0.9691477861591883,0.0029380345086187365
mel72,K,0.9821331442408944,0.9792278155743193,0.0029053286665751132
mel72,Ti,0.9901557480360185,0.9918891378493392,-0.0017333898133207182
mel72,y,-0.9944576421119179,-0.9943361244792638,-0.0001215176326541112
mel72,C_star,0.8232391758399028,0.8264235565048146,-0.003184380664911779
mel73,L,0.8893865511402081,0.8843766262098527,0.005009924930355458
mel73,h,0.9944356499360091,0.9864930054107154,0.007942644525293696
mel73,Si,0.9845415955351928,0.9867495292298933,-0.0022079336947005146
mel73,Zn,0.9911306070916924,0.9985208412756627,-0.0073902341839702235
mel73,Mn,1.0018160486807923,0.9890130028263673,0.012803045854425044
mel73,K,0.966813239994532,0.959346270336606,0.007466969657925926
mel73,Ti,0.9906519285915469,0.9872158176121786,0.0034361109793683564
mel73,y,-0.9972298300435525,-0.9951748092459103,-0.002055020797642193
mel73,C_star,0.8045047329034406,0.8141048296042159,-0.009600096700775329
mel74,L,0.9623391156018575,0.9673126144917499,-0.004973498889892403
mel74,h,0.9964960720680297,0.9950500048254503,0.0014460672425794519
mel74,Si,0.9969870256200705,0.9968802151523323,0.00010681046773819425
mel74,Zn,0.9865998377766277,0.9807612040148515,0.005838633761776291
mel74,Mn,0.9436080531116514,0.9458241726527723,-0.0022161195411208867
mel74,K,0.9849405235658067,0.9848295243611553,0.00011099920465140745
mel74,Ti,0.9790023942988991,0.9746722855053117,0.004330108793587417
mel74,y,-0.9723559259965516,-0.9750192104412991,0.0026632844447475046
mel74,C_star,0.9324488086663172,0.9289231115529687,0.0035256971133484916
mel75,L,0.9122246462337337,0.9177450274162018,-0.005520381182468115
mel75,h,0.9988247052589527,0.9973081038499229,0.0015166014090298718
mel75,Si,0.9982832211856577,0.9972320986705034,0.001051122515154268
mel75,Zn,1.0065410657778804,0.999102173447022,0.007438892330858371
mel75,Mn,0.9616995952756522,0.962907487736841,-0.0012078924611887976
mel75,K,0.9871501379025025,0.9853195867727267,0.0018305511297758148
mel75,Ti,0.996000860402882,0.9933114548498324,0.0026894055530496397
mel75,y,-0.9916752528252393,-0.9941269627257274,0.0024517099004881526
mel75,C_star,0.8333887455266435,0.8299553305273373,0.0034334149993062724
mel76,L,0.8945081248538994,0.8969748432051499,-0.002466718351250452
mel76,h,0.9939193464536921,0.987804938891531,0.006114407562161084
mel76,Si,0.9912778881610238,0.988206465233094,0.0030714229279298344
mel76,Zn,0.9967832200318107,0.9961016264913705,0.000681593540440284
mel76,Mn,0.9848310220877252,0.9841942280244322,0.000636794063292978
mel76,K,0.963155492692816,0.9633590217808499,-0.00020352908803389358
mel76,Ti,0.9841901538220026,0.9858924147761176,-0.0017022609541149647
mel76,y,-0.9897751742278267,-0.9921289018773054,0.0023537276494787207
mel76,C_star,0.8323158926295001,0.8314698125018611,0.0008460801276389818
mel77,L,0.9763368145331661,0.9845243325294584,-0.008187517996292248
mel77,h,0.9951568992682801,0.9957252785881084,-0.0005683793198283382
mel77,Si,0.9988612999330156,0.9969527278798186,0.0019085720531970551
mel77,Zn,0.9759836216469736,0.9790086506120734,-0.0030250289650998186
mel77,Mn,0.9598426763064128,0.9585530748128516,0.0012896014935612765
mel77,K,0.990861869715585,0.9891177252479266,0.0017441444676583595
mel77,Ti,0.9807462056167355,0.9769506891423734,0.0037955164743621594
mel77,y,-0.9663691318904369,-0.9698308615008352,0.0034617296103982564
mel77,C_star,0.9617709842573381,0.9569744625787975,0.004796521678540611
mel78,L,0.9518325325814787,0.9556428698511977,-0.003810337269719022
mel78,h,1.0010464285767229,0.9969727156039916,0.0040737129727312915
mel78,Si,0.9959091757329156,0.9956629514079427,0.00024622432497289903
mel78,Zn,0.9963361131075137,0.9937510743784131,0.0025850387291005417
mel78,Mn,0.9951176407913677,0.9958511598359076,-0.0007335190445398876
mel78,K,0.9917763972038689,0.9910581042408616,0.0007182929630072943
mel78,Ti,0.9975335969305172,0.9964596498589938,0.0010739470715234178
mel78,y,-0.9780154965163705,-0.9809640810589253,0.002948584542554755
mel78,C_star,0.9011707535375981,0.89917966405215,0.0019910894854481276
mel79,L,0.8987389633399363,0.8950165586577552,0.003722404682181102
mel79,h,0.9945618175550291,0.985530602319437,0.009031215235592138
mel79,Si,0.9754184166552837,0.9870323091407569,-0.011613892485473176
mel79,Zn,0.9804034614872308,0.9918594102290821,-0.011455948741851296
mel79,Mn,0.97822601776094,0.9712220483566321,0.007003969404307919
mel79,K,0.953642973066798,0.9572523810631646,-0.0036094079963665537
mel79,Ti,0.9710576253898511,0.9777774091720781,-0.00671978378222704
mel79,y,-0.9896071829621376,-0.9905805773927105,0.0009733944305729825
mel79,C_star,0.8351980798965807,0.8375361766655414,-0.0023380967689606846
mel80,L,0.9919409133774715,0.9947455343078673,-0.002804620930395796
mel80,h,0.9918458300334041,0.9938062238182882,-0.001960393784884107
mel80,Si,0.9946885316506842,0.9968143226884593,-0.0021257910377751044
mel80,Zn,0.9666852713450054,0.9702611120304865,-0.003575840685481113
mel80,Mn,0.940677774431318,0.9340133809834505,0.0066643934478674005
mel80,K,0.9850935165299441,0.9844158630425475,0.0006776534873966789
mel80,Ti,0.9787557305353516,0.9636114626020233,0.015144267933328237
mel80,y,-0.9595027726428377,-0.9644442137065663,0.004941441063728624
mel80,C_star,0.9980026076862122,0.983707177166416,0.014295430519796204
mel81,L,0.9758650513414187,0.9772253123235027,-0.0013602609820840827
mel81,h,1.00199894678975,0.9990979866063294,0.0029009601834206755
mel81,Si,0.9979076367971607,0.9978771382807599,3.0498516400800924e-05
mel81,Zn,0.965987969647624,0.9899831278390475,-0.023995158191423505
mel81,Mn,1.0078388730288086,0.9910740196596173,0.016764853369191313
mel81,K,1.0015116669664885,0.997891940787735,0.0036197261787535018
mel81,Ti,0.9999653976801887,0.9950777388769053,0.004887658803283346
mel81,y,-0.9696742574014651,-0.975636901396653,0.005962643995187977
mel81,C_star,0.9415012516217801,0.9293812210137834,0.012120030607996712
mel82,L,0.9853780998995318,0.9920440388509507,-0.0066659389514188705
mel82,h,0.9942266330143559,0.9930522828716986,0.001174350142657321
mel82,Si,0.9946538449632423,0.996467038242342,-0.0018131932790996785
mel82,Zn,0.9648925160955317,0.9692039037023847,-0.004311387606853012
mel82,Mn,0.9253584733313577,0.9284680325371706,-0.0031095592058129062
mel82,K,0.9829272443356952,0.9820761940358784,0.0008510502998168024
mel82,Ti,0.9723266153063447,0.9608895107886105,0.011437104517734165
mel82,y,-0.9606508536672967,-0.9646276092726016,0.00397675560530486
mel82,C_star,0.9854498542503829,0.9820363568034784,0.0034134974469044455
mel83,L,0.9244272962399083,0.928928771590302,-0.004501475350393691
mel83,h,1.0003930908268421,0.9999219219852662,0.00047116884157594185
mel83,Si,0.9999663104355009,0.9997065246596869,0.000259785775813981
mel83,Zn,0.995996273656496,0.9986985307044605,-0.0027022570479644514
mel83,Mn,0.9575972700727793,0.958400774676209,-0.0008035046034297055
mel83,K,0.9947227805254802,0.9920701855989822,0.002652594926498053
mel83,Ti,0.9981835154078385,0.9948042222648639,0.003379293142974582
mel83,y,-0.9915254150575544,-0.9928146894578944,0.0012892744003399903
mel83,C_star,0.8414105058809837,0.8393832121144917,0.002027293766491911
mel84,L,0.9804680286680864,0.9931913042577089,-0.012723275589622496
mel84,h,0.993239342447675,0.9942756594653266,-0.0010363170176516112
mel84,Si,0.9975894026562797,0.9969086057365169,0.0006807969197628605
mel84,Zn,0.9571111972774359,0.9720106646130235,-0.014899467335587668
mel84,Mn,0.9442025778169234,0.9390752665800418,0.005127311236881593
mel84,K,0.9862716654291493,0.9856113344816957,0.0006603309474536578
mel84,Ti,0.9756816220515128,0.9664028560099756,0.009278766041537212
mel84,y,-0.9590919160290613,-0.965437124159727,0.006345208130665747
mel84,C_star,0.9871108506139316,0.978887886998097,0.008222963615834522
mel85,L,0.8756201101550384,0.8812066068915814,-0.00558649673654299
mel85,h,0.9905720812646569,0.9860204376040711,0.004551643660585802
mel85,Si,0.9849633722862978,0.9863522085784941,-0.001388836292196327
mel85,Zn,0.9977664847493369,0.9987126650754179,-0.0009461803260809587
mel85,Mn,1.0071284623190002,0.9886264778527679,0.018501984466232302
mel85,K,0.9543253429789276,0.9579160631984287,-0.003590720219501131
mel85,Ti,0.9874304067369111,0.9867660672680352,0.0006643394688758963
mel85,y,-0.9927066467681409,-0.9958005611748709,0.003093914406730014
mel85,C_star,0.8134570991396085,0.8103483491923361,0.0031087499472723934
mel86,L,0.9680292845872103,0.9722129054646521,-0.00418362087744184
mel86,h,1.0035801677508367,0.9995871205134166,0.003993047237420111
mel86,Si,0.9980522912409291,0.9977586633032554,0.00029362793767373496
mel86,Zn,0.9706272662335139,0.9932057036845766,-0.022578437451062694
mel86,Mn,1.0056807757003559,0.9997230055460197,0.005957770154336184
mel86,K,1.0008595300534768,0.9989750741287713,0.0018844559247055415
mel86,Ti,1.0005852908968045,0.9996776965021346,0.0009075943946699194
mel86,y,-0.9751709334497694,-0.9778362016041163,0.002665268154346978
mel86,C_star,0.9181520459141763,0.9181910288810691,-3.898296689275327e-05
mel87,L,0.9199490605836035,0.9243367915004154,-0.004387730916811883
mel87,h,1.000995005154735,0.998320727511859,0.0026742776428759774
mel87,Si,0.9997320638381209,0.9980906101760283,0.0016414536620925624
mel87,Zn,1.0011409138361294,0.9987166338247324,0.00242428001139694
mel87,Mn,0.9665292034090583,0.9635564408473462,0.0029727625617121944
mel87,K,0.9935719958982905,0.9883495823934523,0.005222413504838208
mel87,Ti,1.0007304215448152,0.9942536535004862,0.006476768044328951
mel87,y,-0.9912500856522987,-0.992854183346662,0.0016040976943633156
mel87,C_star,0.8376247949076914,0.8376450537748581,-2.025886716672254e-05
mel88,L,0.9622687987100604,0.9661179533902353,-0.003849154680174882
mel88,h,1.0027715148257426,0.9979331542885617,0.004838360537180897
mel88,Si,0.9958030425285698,0.9966874159562173,-0.0008843734276475779
mel88,Zn,0.994817907582539,0.9918145688840441,0.003003338698494895
mel88,Mn,0.993173397394741,0.993397124741811,-0.00022372734706999076
mel88,K,0.9944347304887692,0.9942088811541842,0.00022584933458502654
mel88,Ti,0.996132091088942,0.9956110400353033,0.0005210510536386437
mel88,y,-0.9745719385028339,-0.9783099279757042,0.0037379894728702956
mel88,C_star,0.9162714756727094,0.9141338771784558,0.0021375984942535453
mel89,L,0.87292116439873,0.8763067892197517,-0.003385624821021671
mel89,h,0.9909117120292188,0.9852900016484327,0.005621710380786071
mel89,Si,0.9813516909691086,0.9857380802235381,-0.004386389254429579
mel89,Zn,0.9924562878967503,0.9990091622098359,-0.006552874313085599
mel89,Mn,1.0045919040614453,0.9880290361004951,0.01656286796095019
mel89,K,0.955384815165854,0.9557054286544602,-0.00032061348860612515
mel89,Ti,0.9858134141005723,0.9860708996797987,-0.0002574855792263353
mel89,y,-0.9946214532425265,-0.9967677699051237,0.0021463166625972363
mel89,C_star,0.8049123768161807,0.8045420536281662,0.0003703231880144431
mel90,L,0.9119084806368682,0.9138724238702939,-0.0019639432334256357
mel90,h,0.9995769848318432,0.997615872195204,0.0019611126366392284
mel90,Si,0.9986177930016112,0.9977014278692903,0.0009163651323209621
mel90,Zn,0.9947401443418159,0.999730580177128,-0.0049904358353121125
mel90,Mn,0.9605090109855903,0.957862864519728,0.0026461464658622535
mel90,K,0.9899260220504082,0.985226943528683,0.004699078521725242
mel90,Ti,0.9932173065303695,0.9929683320202365,0.0002489745101330598
mel90,y,-0.995412367792874,-0.9957307484883119,0.00031838069543788095
mel90,C_star,0.8206909532731975,0.8217762596039241,-0.0010853063307265653
mel91,L,0.8658438916582111,0.8710294290029866,-0.005185537344775559
mel91,h,0.9894853947801866,0.9842354934817572,0.005249901298429394
mel91,Si,0.9725258804892499,0.984966218335096,-0.012440337845846083
mel91,Zn,0.9990346379906974,0.9986962013617274,0.0003384366289699292
mel91,Mn,0.9952539272679101,0.9853798393851296,0.009874087882780436
mel91,K,0.9474227875574825,0.952600037348759,-0.005177249791276428
mel91,Ti,0.9770492925701,0.9841718004340505,-0.007122507863950522
mel91,y,-0.9932870698837288,-0.9975474510242257,0.004260381140496872
mel91,C_star,0.805572460123985,0.7994256063220841,0.006146853801900831
mel92,L,0.9853575683555369,0.9870191369008368,-0.001661568545299863
mel92,h,0.9969442714600252,0.996139885019649,0.0008043864403761702
mel92,Si,0.9958666506708352,0.9972830231218117,-0.0014163724509764775
mel92,Zn,0.9759665672384933,0.9789584979392189,-0.0029919307007255647
mel92,Mn,0.968224477765766,0.9591770559131675,0.009047421852598547
mel92,K,0.9930086029444543,0.9903587975693061,0.00264980537514814
mel92,Ti,0.9863657900011198,0.9774880536427142,0.008877736358405608
mel92,y,-0.9635675211207309,-0.9693801758892122,0.005812654768481362
mel92,C_star,0.9733545043738058,0.9597494940316511,0.013605010342154666
mel93,L,0.9483359179565641,0.9560521593111769,-0.007716241354612796
mel93,h,0.998358882538064,0.9966885579858852,0.001670324552178859
mel93,Si,0.998768674691587,0.9979830058026082,0.0007856688889787966
mel93,Zn,0.9967678188535225,0.9859789084775404,0.010788910375982064
mel93,Mn,0.9438247312407128,0.9475230594447662,-0.0036983282040534693
mel93,K,0.9869151201865989,0.9872848995286596,-0.0003697793420607276
mel93,Ti,0.9872746137188999,0.9803351663745278,0.006939447344372129
mel93,y,-0.9762119108587444,-0.980436090657385,0.004224179798640648
mel93,C_star,0.9075761486676861,0.9018199942817167,0.005756154385969436
mel94,L,0.939362728715837,0.9356946066940501,0.0036681220217869015
mel94,h,0.99769155398594,0.9921214606091056,0.005570093376834451
mel94,Si,0.9939151229821636,0.9928974515959921,0.0010176713861714815
mel94,Zn,0.9710120660348462,0.9890619749279932,-0.01804990889314695
mel94,Mn,0.9721890817713162,0.9696919411963594,0.0024971405749568687
mel94,K,0.9741593163463714,0.9763409191868635,-0.0021816028404920695
mel94,Ti,0.9836053063942598,0.9824617633197672,0.0011435430744926034
mel94,y,-0.9840659749739232,-0.9830414495597393,-0.0010245254141839633
mel94,C_star,0.87944155177913,0.8836596378819809,-0.004218086102850904
mel95,L,0.9424191107476922,0.9461715452195563,-0.003752434471864019
mel95,h,1.0030944570790676,0.9989520451175259,0.004142411961541748
mel95,Si,1.0027549177938524,0.997997205931808,0.004757711862044434
mel95,Zn,0.9993086220286405,0.9962272105232166,0.003081411505423848
mel95,Mn,0.9851508112988315,0.9797731312951994,0.005377680003632146
mel95,K,0.9994698366361568,0.9932960188822645,0.006173817753892363
mel95,Ti,1.0017465773634817,0.996739915294433,0.005006662069048762
mel95,y,-0.9843815456393692,-0.9860559447376401,0.00167439909827094
mel95,C_star,0.8726790343410785,0.8741614322006812,-0.001482397859602691
mel96,L,0.9094150544392074,0.9100439518380019,-0.000628897398794459
mel96,h,0.9984916076410769,0.9903193391193479,0.008172268521729031
mel96,Si,0.9912750410820779,0.9899665943371849,0.0013084467448929438
mel96,Zn,0.9963206781355457,0.9969676633807625,-0.0006469852452167801
mel96,Mn,1.0088805341355869,0.9921426564229894,0.016737877712597493
mel96,K,0.9834927306143708,0.9709265128038091,0.012566217810561664
mel96,Ti,0.994233368621446,0.9908574006359674,0.0033759679854785674
mel96,y,-0.9899015077144945,-0.9901081592004357,0.00020665148594123384
mel96,C_star,0.8369066977919577,0.8445206713600522,-0.0076139735680944565
mel97,L,0.8912947939700535,0.8942658073459782,-0.002971013375924647
mel97,h,0.9956777712361181,0.9915526751629941,0.004125096073124057
mel97,Si,0.9943669820775628,0.9918565564834487,0.002510425594114074
mel97,Zn,1.003106254737581,0.999518806479008,0.003587448258573045
mel97,Mn,0.9787311710000942,0.9716957980377287,0.00703537296236556
mel97,K,0.9784778076226271,0.9705105392683552,0.007967268354271972
mel97,Ti,0.9973997346626133,0.9894546128909705,0.00794512177164286
mel97,y,-0.9958957483597116,-0.9966229221408133,0.0007271737811016532
mel97,C_star,0.8083565379505069,0.8112802659953071,-0.0029237280448002334
